[989, 244.35, 4, 15, 38, -34, 39, 1, 405]
[990, 41.2, 0, 5, 46, 12, 70, 2, 289]
[991, 6.95, 7, 21, 46, -22, 45, 2, 986]
[993, 6.3, 12, 9, 38, 11, 54, 1, 52397]
[995, 123.8, 6, 16, 38, -18, 36, 2, 583]
[998, 3.11, 13, 2, 18, 27, 37, 1, 92225]
[999, 8.9, 5, 5, 36, -2, 46, 1, 447]
[1002, 4.54, 9, 1, 15, 31, 38, 1, 23777]
[1003, 449.9, 3, 18, 38, -17, 34, 1, 1148]
[1004, 0.075, 4, 9, 32, -11, 34, 2, 76077]
[1005, 94.13, 2, 16, 38, -13, 36, 1, 4084]
[1006, 3.14, 6, 3, 34, 26, 66, 2, 10226]
[1007, 10.78, 7, 7, 30, 1, 40, 2, 29831]
[1008, 6.7, 7, 3, 11, 11, 20, 1, 33783]
[1010, 129.2, 6, 11, 46, 3, 63, 1, 350]
[1011, 6.36, 9, 8, 11, -5, 16, 2, 7556]
[1014, 3.2, 4, 10, 33, -18, 37, 1, 628]
[1017, 7.63, 3, 11, 26, -14, 27, 2, 810]
[1020, 8.85, 13, 8, 46, 11, 70, 2, 1035]
[1022, 17.33, 7, 6, 16, 3, 26, 1, 8344]
[1023, 154.15, 13, 2, 9, 12, 19, 1, 8433]
[1025, 136.1, 3, 9, 38, 4, 54, 1, 4031]
[1027, 4.85, 9, 6, 46, 18, 76, 1, 2454]
[1028, 31.2, 4, 8, 46, 7, 68, 1, 512]
[1030, 24.45, 9, 12, 19, 5, 26, 2, 19806]
[1031, 36.08, 4, 3, 46, 18, 80, 1, 337]
[1032, 22.7, 9, 23, 46, -22, 44, 2, 1181]
[1033, 2.34, 13, 2, 11, 16, 23, 1, 3237]
[1034, 3.05, 8, 11, 46, -7, 61, 2, 1150]
[1035, 10.5, 12, 3, 46, 44, 96, 1, 1020]
[1037, 17.7, 12, 6, 14, 2, 23, 1, 6368]
[1038, 71.45, 2, 20, 38, -47, 19, 1, 1386]
[1039, 38.55, 5, 20, 46, -27, 50, 2, 164]
[1041, 231.8, 10, 7, 38, 18, 62, 1, 1147]
[1042, 4.28, 7, 13, 46, -12, 58, 2, 1088]
[1044, 18.75, 12, 4, 12, 2, 20, 2, 144]
[1047, 29.55, 2, 13, 38, -1, 47, 2, 3522]
[1049, 225.75, 6, 14, 38, -3, 42, 1, 12321]
[1050, 278.2, 13, 5, 38, 19, 64, 2, 366]
[1053, 14.55, 5, 12, 22, -15, 15, 2, 1063]
[1056, 3.68, 4, 11, 11, -1, 13, 2, 2283]
[1057, 3.26, 3, 14, 11, -6, 10, 1, 421]
[1058, 8.13, 8, 11, 10, -4, 10, 2, 1274]
[1059, 16.9, 12, 10, 12, -5, 13, 2, 8010]
[1060, 4.5, 7, 20, 46, -7, 49, 2, 1302]
[1061, 43.18, 3, 14, 15, -13, 12, 2, 8816]
[1062, 13.23, 7, 10, 19, 22, 28, 1, 21975]
[1063, 10.35, 12, 3, 22, 7, 37, 1, 1053]
[1064, 23.6, 10, 1, 26, 27, 62, 1, 2976]
[1065, 3.11, 3, 3, 36, 27, 67, 1, 14361]
[1066, 14.56, 10, 3, 16, 10, 32, 2, 943]
[1068, 0.95, 0, 18, 34, -36, 17, 2, 34]
[1070, 25.8, 3, 21, 19, -3, 20, 1, 333]
[1071, 16.3, 5, 22, 46, -27, 45, 1, 466]
[1072, 16.6, 12, 6, 46, 21, 77, 2, 3371]
[1074, 4.3, 7, 12, 46, -3, 58, 1, 3684]
[1075, 111.3, 15, 3, 34, 45, 78, 1, 336]
[1076, 13.0, 11, 3, 30, 30, 62, 1, 4947]
[1080, 11.35, 4, 14, 38, -12, 46, 2, 595]
[1081, 5.1, 2, 7, 34, -6, 46, 2, 18633]
[1082, 220.9, 7, 5, 38, 21, 67, 1, 290]
[1083, 48.0, 11, 4, 30, 4, 53, 2, 121]
[1084, 18.5, 3, 20, 42, -7, 44, 2, 1536]
[1085, 0.375, 10, 2, 6, 1, 15, 2, 2639]
[1088, 2.8, 3, 24, 46, -24, 38, 1, 1042]
[1090, 108.4, 12, 4, 34, 33, 67, 1, 43532]
[1091, 53.7, 11, 4, 26, 28, 54, 2, 156]
[1092, 5.83, 0, 5, 11, 1, 19, 2, 49885]
[1095, 77.75, 7, 19, 38, -36, 24, 2, 969]
[1096, 91.45, 15, 3, 34, 33, 72, 1, 33741]
[1098, 4.45, 6, 4, 46, 28, 79, 1, 6168]
[1100, 9.43, 8, 2, 10, 11, 20, 1, 2761]
[1101, 14.83, 7, 1, 11, 17, 26, 2, 687]
[1102, 2.9, 4, 12, 9, -8, 6, 1, 1225]
[1103, 16.63, 7, 14, 38, -15, 43, 2, 2239]
[1104, 3.48, 4, 17, 38, -15, 41, 1, 4083]
[1105, 1.33, 6, 7, 38, 5, 56, 2, 27561]
[1106, 18.48, 4, 19, 19, -11, 22, 2, 1286]
[1108, 34.3, 11, 4, 42, 14, 71, 2, 1244]
[1109, 20.0, 15, 3, 11, 16, 22, 2, 100471]
[1110, 30.23, 4, 18, 46, -15, 53, 1, 1132]
[1114, 39.6, 10, 3, 30, 25, 59, 2, 6070]
[1115, 0.77, 9, 1, 30, 53, 78, 2, 50597]
[1118, 3.1, 8, 7, 10, 1, 14, 2, 55863]
[1123, 87.4, 10, 13, 46, 3, 62, 2, 603]
[1124, 10.7, 3, 13, 30, -12, 30, 2, 16704]
[1132, 134.8, 6, 1, 46, 52, 101, 2, 1110]
[1134, 7.68, 4, 15, 10, -5, 10, 2, 87817]
[1143, 6.45, 10, 3, 13, 4, 24, 2, 23171]
[1146, 26.65, 9, 17, 17, -8, 14, 1, 1804]
[1147, 27.15, 1, 18, 38, -51, 26, 2, 1041]
[1148, 323.3, 8, 9, 38, 12, 59, 2, 1003]
[1150, 4.05, 10, 1, 46, 27, 91, 1, 1034]
[1154, 6.25, 8, 3, 34, 21, 60, 2, 1777]
[1158, 87.4, 10, 10, 38, -1, 55, 2, 273]
[1159, 7.5, 10, 13, 34, -5, 41, 1, 2972]
[1160, 15.85, 7, 19, 38, -18, 36, 1, 1162]
[1161, 12.85, 3, 20, 38, -32, 29, 2, 30204]
[1162, 23.55, 9, 5, 38, 9, 59, 2, 1160]
[1164, 6.03, 7, 12, 34, 8, 43, 2, 9202]
[1165, 4.58, 9, 4, 34, 14, 60, 2, 13466]
[1167, 6.8, 8, 3, 30, 20, 57, 1, 11912]
[1171, 2.3, 2, 12, 36, 4, 47, 2, 389]
[1175, 5.7, 8, 11, 34, -5, 44, 1, 62382]
[1176, 5.35, 13, 1, 38, 30, 75, 2, 13702]
[1177, 11.35, 9, 7, 22, -1, 29, 2, 369]
[1178, 0.1, 11, 4, 26, 13, 44, 2, 89613]
[1180, 6.58, 4, 1, 10, 17, 25, 2, 24177]
[1181, 20.05, 4, 24, 46, -24, 44, 1, 1032]
[1184, 122.5, 15, 1, 34, 41, 75, 2, 2282]
[1185, 1.91, 7, 4, 10, 1, 17, 1, 21879]
[1186, 14.6, 1, 16, 30, -39, 13, 1, 41231]
[1189, 3.48, 7, 4, 19, 5, 32, 1, 4059]
[1191, 0.15, 10, 2, 36, 31, 67, 2, 3026]
[1192, 4.33, 4, 2, 36, 18, 58, 1, 3028]
[1193, 1.16, 9, 10, 34, -14, 46, 2, 28895]
[1194, 19.25, 8, 19, 46, -11, 50, 1, 2288]
[1198, 5.25, 8, 11, 46, 0, 62, 1, 6699]
[1199, 5.83, 6, 12, 22, -17, 14, 1, 54189]
[1203, 0.05, 7, 10, 34, 2, 45, 1, 2221]
[1206, 0.01, 6, 10, 12, -39, 22, 1, 6871]
[1210, 1.16, 10, 5, 34, 4, 49, 2, 23051]
[1211, 4.5, 4, 18, 46, -23, 49, 1, 11177]
[1212, 0.05, 7, 4, 33, 43, 69, 2, 23729]
[1214, 24.98, 11, 2, 21, 11, 40, 1, 95571]
[1218, 0.25, 3, 21, 46, -22, 48, 1, 1078]
[1219, 0.15, 13, 3, 46, 29, 84, 2, 52299]
[1220, 3.88, 5, 5, 46, 23, 76, 1, 3537]
[1225, 3.23, 7, 9, 10, -6, 9, 2, 1102]
[1226, 1.36, 9, 5, 12, -3, 16, 2, 6731]
[1228, 6.38, 4, 17, 38, -31, 37, 1, 17596]
[1230, 10.7, 12, 2, 22, 19, 49, 1, 965]
[1231, 1.0, 6, 9, 5, -2, 5, 1, 29224]
[1234, 17.13, 3, 23, 19, -5, 18, 1, 31284]
[1236, 3.94, 10, 3, 11, 6, 19, 2, 9015]
[1237, 347.6, 10, 6, 38, 19, 62, 2, 985]
[1238, 1.06, 9, 19, 38, -51, 25, 1, 12456]
[1241, 10.1, 9, 7, 33, -19, 42, 2, 3014]
[1242, 4.7, 9, 5, 33, 2, 48, 2, 11100]
[1244, 28.2, 4, 14, 42, -5, 53, 1, 1108]
[1245, 17.85, 6, 15, 34, -35, 28, 2, 172]
[1247, 35.8, 3, 13, 17, -11, 13, 2, 9636]
[10003, 0.1, 9, 6, 30, 0, 41, 1, 8154]
[10004, 18.7, 6, 7, 38, 2, 55, 2, 750]
[10010, 54.7, 9, 15, 9, -5, 8, 1, 32991]
[10044, 3.8, 13, 4, 30, 5, 48, 2, 10323]
[10075, 0.075, 9, 9, 15, -2, 22, 1, 3862]
[10090, 8.2, 7, 8, 20, 1, 29, 1, 20590]
[10091, 6.3, 6, 18, 17, -24, 9, 2, 64345]
[10093, 15.58, 2, 7, 20, 5, 29, 1, 2352]
[10113, 0.1, 5, 7, 14, -12, 13, 1, 18334]
[10118, 1.36, 10, 1, 34, 25, 70, 1, 4114]
[10129, 0.51, 5, 5, 12, -1, 18, 1, 58993]
[10134, 0.525, 8, 13, 32, 9, 39, 1, 50162]
[10136, 1.83, 4, 10, 16, -2, 18, 2, 14649]
[10140, 4.33, 2, 18, 34, -26, 28, 2, 10331]
[10157, 8.53, 10, 3, 12, 13, 24, 2, 15299]
[10161, 0.2, 9, 13, 24, -23, 20, 2, 14494]
[10213, 1.3, 9, 8, 36, 11, 50, 1, 81]
[10217, 7.45, 9, 6, 9, 3, 15, 1, 501]
[10226, 1.19, 10, 5, 34, 5, 55, 1, 1006]
[10233, 3.74, 7, 4, 17, 2, 26, 1, 1771]
[10247, 0.625, 4, 4, 12, -8, 10, 1, 9030]
[10262, 3.94, 13, 2, 26, 30, 50, 1, 39803]
[10284, 1.65, 12, 5, 36, 8, 56, 2, 5558]
[10301, 6.04, 6, 2, 35, 48, 77, 1, 7769]
[10330, 33.45, 5, 15, 34, -6, 38, 1, 7788]
[10331, 17.35, 10, 5, 34, 8, 51, 1, 10140]
[10372, 0.025, 6, 11, 32, -5, 42, 2, 38176]
[10390, 1.77, 11, 2, 38, 26, 74, 2, 38322]
[10391, 0.175, 10, 9, 46, -1, 67, 2, 1112]
[10400, 0.45, 9, 10, 30, 2, 39, 1, 1852]
[10403, 2.33, 3, 15, 16, -1, 18, 2, 14681]
[10439, 0.975, 8, 9, 30, 3, 40, 1, 25435]
[10445, 0.1, 6, 13, 26, -36, 17, 2, 9066]
[10480, 4.15, 4, 10, 12, -4, 12, 2, 22220]
[10481, 7.13, 7, 6, 12, 1, 20, 1, 279]
[10482, 6.3, 8, 5, 12, 4, 21, 1, 30613]
[10484, 37.63, 6, 10, 35, -13, 43, 2, 2832]
[10492, 10.15, 5, 11, 10, 3, 15, 2, 6600]
[10503, 16.55, 3, 13, 20, -3, 24, 1, 2352]
[10507, 6.0, 3, 16, 10, -13, 5, 2, 8882]
[10511, 3.51, 5, 2, 18, 6, 30, 2, 12563]
[10528, 0.05, 8, 1, 6, 6, 14, 2, 44037]
[10531, 0.945, 12, 5, 17, 5, 27, 2, 31555]
[10532, 1.46, 7, 3, 13, 16, 30, 2, 3900]
[10534, 2.47, 7, 8, 18, 6, 25, 2, 12100]
[10538, 0.625, 6, 6, 12, -10, 11, 2, 4313]
[10560, 1.0, 5, 7, 11, -2, 13, 1, 29501]
[10586, 14.75, 9, 3, 26, 26, 53, 1, 8031]
[10603, 3.53, 7, 8, 26, 4, 37, 1, 46643]
[10604, 3.57, 6, 5, 26, 8, 46, 1, 32129]
[10605, 3.23, 5, 11, 26, -10, 25, 1, 32125]
[10607, 0.215, 4, 9, 28, -6, 29, 2, 24344]
[10611, 0.27, 6, 8, 28, -16, 30, 2, 24350]
[10612, 0.335, 7, 11, 28, -18, 25, 1, 24351]
[10613, 0.585, 10, 4, 28, 28, 57, 2, 10746]
[10614, 0.91, 8, 8, 38, 5, 51, 2, 56697]
[10616, 0.515, 11, 6, 28, 16, 47, 1, 11479]
[10617, 0.645, 10, 5, 28, 24, 56, 2, 11976]
[10625, 14.45, 11, 1, 36, 66, 90, 2, 238]
[10632, 2.5, 10, 8, 4, 3, 15, 2, 10679]
[10633, 1.33, 13, 6, 32, 17, 50, 1, 8641]
[10663, 17.15, 5, 1, 1, 1, 3, 2, 866]
[10666, 0.475, 4, 14, 34, -3, 38, 2, 3728]
[10667, 1.19, 7, 8, 30, -1, 43, 1, 11068]
[10679, 2.68, 6, 13, 5, -12, 7, 1, 10632]
[10690, 16.05, 9, 3, 30, 33, 67, 1, 40812]
[10694, 3.03, 0, 5, 11, 1, 17, 2, 32976]
[10695, 6.95, 5, 14, 10, 13, -12, 2, 81228]
[10704, 3.63, 3, 14, 34, -8, 38, 2, 6560]
[10705, 0.525, 7, 17, 34, -13, 32, 1, 3527]
[10718, 16.1, 7, 7, 42, 10, 59, 2, 2497]
[10724, 0.025, 11, 5, 30, 13, 50, 1, 5505]
[10734, 2.13, 2, 1, 22, 75, 60, 1, 3471]
[10743, 0.665, 4, 9, 13, -25, 9, 2, 6170]
[10746, 0.42, 2, 10, 28, -12, 26, 1, 10613]
[10747, 0.97, 10, 1, 28, 41, 68, 1, 43532]
[10752, 0.73, 7, 7, 12, -16, 10, 1, 30484]
[10756, 2.81, 5, 13, 10, -6, 6, 2, 6758]
[10773, 5.08, 10, 5, 34, 2, 53, 1, 38456]
[10775, 4.8, 6, 11, 22, -19, 18, 2, 3229]
[10789, 10.93, 7, 2, 6, 0, 9, 1, 4297]
[10803, 0.05, 10, 11, 34, -5, 43, 2, 28378]
[10816, 0.05, 10, 13, 15, 0, 17, 2, 24326]
[10820, 0.45, 7, 9, 30, 7, 41, 1, 25639]
[10825, 0.1, 10, 6, 26, 38, 41, 1, 23360]
[10838, 0.1, 8, 1, 30, 21, 58, 2, 2978]
[10840, 0.4, 10, 8, 26, 2, 40, 1, 37023]
[10846, 1.38, 11, 3, 26, 17, 48, 2, 43540]
[10850, 0.4, 9, 13, 30, -10, 34, 1, 26598]
[10854, 2.84, 9, 3, 28, 36, 53, 2, 26326]
[10868, 6.75, 7, 10, 34, 1, 44, 2, 21688]
[10870, 38.35, 15, 8, 9, 6, 14, 1, 39555]
[10872, 0.95, 8, 10, 26, 6, 36, 1, 15585]
[10885, 3.79, 8, 5, 17, 1, 25, 1, 4557]
[10891, 0.1, 10, 6, 32, 6, 48, 2, 22588]
[10907, 3.03, 6, 6, 34, 5, 54, 2, 36285]
[10920, 3.15, 6, 10, 22, -16, 18, 1, 3612]
[10940, 0.15, 4, 12, 8, -9, 6, 1, 39564]
[10948, 1.29, 1, 14, 8, -6, 3, 1, 27190]
[10949, 12.5, 12, 1, 6, 0, 16, 1, 39854]
[10958, 1.08, 9, 12, 34, 1, 45, 1, 17664]
[10959, 5.0, 1, 17, 34, -40, 19, 1, 8505]
[10965, 0.05, 5, 6, 29, 19, 47, 2, 37863]
[10980, 2.43, 7, 10, 34, 0, 48, 2, 55398]
[10999, 7.08, 8, 5, 19, 4, 32, 2, 3828]
[11000, 9.5, 7, 22, 42, -30, 31, 1, 1532]
[11004, 7.68, 7, 3, 15, 1, 25, 2, 19027]
[11008, 0.735, 13, 5, 34, 15, 56, 2, 19114]
[11032, 0.7, 12, 2, 25, 42, 62, 2, 14481]
[11033, 1.72, 13, 2, 30, 35, 64, 2, 17136]
[11036, 0.01, 4, 6, 25, 5, 37, 1, 36286]
[11040, 1.22, 10, 7, 34, 14, 53, 1, 25012]
[11044, 3.34, 9, 6, 30, 8, 43, 1, 36923]
[11057, 0.025, 3, 16, 38, -14, 41, 2, 52563]
[11065, 3.38, 10, 4, 36, 7, 50, 2, 1180]
[11066, 2.21, 6, 9, 30, -1, 37, 2, 38828]
[11068, 0.835, 0, 7, 30, 4, 43, 2, 10667]
[11083, 6.31, 9, 1, 33, 30, 64, 2, 45478]
[11099, 0.15, 5, 6, 32, -3, 39, 2, 15551]
[11100, 3.3, 5, 8, 33, -6, 37, 1, 1242]
[11107, 15.95, 9, 10, 33, -5, 35, 1, 22010]
[11117, 0.01, 1, 16, 28, -25, 23, 2, 65261]
[11121, 3.58, 9, 3, 33, 33, 35, 1, 37311]
[11122, 3.23, 13, 4, 33, 19, 34, 1, 71624]
[11123, 0.8, 2, 6, 31, -24, 18, 2, 8835]
[11125, 3.61, 13, 4, 31, 30, 36, 2, 54924]
[11127, 20.9, 1, 11, 30, -12, 36, 2, 2410]
[11134, 0.05, 6, 6, 6, 1, 7, 1, 3776]
[11135, 1.51, 5, 5, 27, -6, 14, 1, 12420]
[11137, 0.025, 10, 2, 25, 36, 55, 1, 66821]
[11141, 47.55, 7, 12, 17, -4, 18, 2, 2440]
[11148, 3.38, 7, 10, 33, -5, 41, 1, 22558]
[11153, 0.35, 4, 15, 30, -18, 27, 2, 13523]
[11154, 0.4, 9, 5, 14, -3, 17, 2, 20303]
[11167, 2.44, 8, 6, 22, 1, 29, 2, 14078]
[11177, 7.5, 9, 13, 46, 2, 58, 2, 1211]
[11194, 17.6, 6, 7, 36, -5, 43, 2, 419]
[11204, 2.1, 4, 16, 30, -20, 22, 1, 2967]
[11221, 0.025, 4, 14, 8, -9, 4, 2, 35029]
[11228, 2.81, 10, 2, 11, 6, 22, 1, 58894]
[11245, 3.85, 7, 17, 38, -16, 43, 2, 8733]
[11247, 6.05, 3, 19, 17, -26, 9, 2, 6593]
[11259, 3.6, 13, 15, 38, -5, 47, 2, 33303]
[11263, 1.8, 15, 1, 23, 49, 57, 1, 4390]
[11266, 0.05, 1, 11, 11, -12, 6, 1, 4745]
[11267, 2.44, 8, 18, 19, -11, 16, 2, 29700]
[11273, 13.2, 4, 17, 37, -6, 43, 2, 7124]
[11282, 38.58, 5, 13, 36, -16, 41, 1, 7775]
[11338, 2.95, 4, 10, 11, -1, 14, 1, 14761]
[11344, 7.88, 4, 1, 18, 18, 39, 2, 540]
[11368, 9.25, 10, 11, 38, 2, 51, 1, 384]
[11380, 2.72, 7, 5, 19, 6, 31, 1, 34750]
[11382, 1.08, 7, 6, 10, -2, 13, 1, 7690]
[11390, 6.46, 1, 16, 30, -22, 22, 2, 58049]
[11391, 3.53, 13, 2, 9, 22, 23, 2, 7]
[11411, 5.87, 9, 1, 35, 43, 82, 1, 53453]
[11422, 4.35, 6, 10, 38, -1, 50, 1, 16575]
[11449, 8.55, 13, 17, 9, -6, 8, 1, 96022]
[11451, 0.175, 10, 5, 34, 25, 61, 2, 8560]
[11470, 9.63, 5, 9, 15, 2, 20, 2, 13394]
[11479, 0.44, 4, 7, 28, -17, 31, 2, 10616]
[11483, 1.13, 10, 4, 38, 21, 69, 1, 50100]
[11584, 1.75, 8, 16, 33, -7, 42, 1, 25065]
[11590, 1.85, 4, 5, 34, 10, 53, 2, 53286]
[11596, 6.7, 10, 2, 38, 30, 74, 2, 5650]
[11601, 1.44, 10, 9, 34, -1, 49, 2, 56442]
[11602, 2.7, 9, 4, 34, 12, 55, 2, 17676]
[11608, 0.975, 5, 13, 34, 0, 41, 1, 40168]
[11615, 1.43, 11, 5, 34, 6, 54, 1, 35935]
[11622, 3.57, 6, 10, 8, 0, 10, 2, 54478]
[11648, 12.7, 5, 10, 20, 4, 26, 2, 39252]
[11657, 3.43, 5, 15, 14, -8, 13, 1, 13554]
[11669, 2.78, 5, 11, 34, -8, 45, 2, 53283]
[11676, 1.65, 6, 14, 34, -4, 44, 1, 12130]
[11688, 15.7, 7, 16, 35, -20, 37, 1, 3840]
[11698, 2.07, 3, 5, 16, -6, 18, 2, 18952]
[11713, 0.895, 8, 17, 34, -18, 35, 2, 60029]
[11720, 0.365, 10, 4, 26, 31, 43, 2, 34397]
[11741, 0.1, 9, 10, 28, -14, 15, 1, 11744]
[11744, 0.025, 6, 6, 28, -16, 24, 2, 11741]
[11746, 0.325, 10, 5, 28, 18, 25, 1, 16202]
[11747, 0.325, 7, 4, 28, -7, 27, 1, 45665]
[11749, 1.23, 3, 4, 28, 19, 28, 1, 100383]
[11755, 1.15, 13, 3, 28, 26, 29, 1, 14299]
[11831, 44.83, 5, 16, 19, -4, 22, 2, 288]
[11854, 18.1, 5, 9, 20, 0, 28, 2, 20590]
[11855, 8.48, 11, 5, 21, 5, 32, 2, 9875]
[11873, 0.025, 2, 17, 32, -29, 25, 2, 28946]
[11910, 1.09, 4, 8, 28, -60, 16, 1, 62573]
[11912, 3.07, 5, 6, 35, -13, 37, 2, 1167]
[1251, 3.38, 9, 3, 33, 20, 66, 2, 4529]
[1253, 4.03, 10, 8, 38, 4, 51, 2, 5621]
[1257, 1.5, 6, 7, 30, 5, 43, 2, 853]
[1268, 8.88, 4, 12, 38, -6, 51, 2, 1304]
[1269, 12.28, 13, 2, 38, 56, 85, 1, 642]
[1274, 7.5, 10, 8, 9, -3, 14, 1, 1058]
[1277, 5.46, 9, 7, 36, -8, 44, 1, 938]
[1283, 13.58, 4, 16, 34, -32, 28, 2, 383]
[1286, 29.08, 6, 11, 19, 1, 27, 1, 1106]
[1287, 0.025, 4, 2, 30, 19, 52, 2, 18051]
[1290, 14.35, 8, 10, 38, -3, 51, 2, 738]
[1292, 2.08, 13, 6, 33, 25, 52, 1, 8463]
[1293, 6.68, 8, 3, 9, 3, 17, 1, 687]
[1301, 16.75, 0, 16, 34, -31, 26, 2, 720]
[1302, 5.08, 8, 3, 46, 20, 83, 1, 1060]
[1304, 10.88, 10, 1, 38, 61, 85, 1, 1268]
[1305, 0.125, 7, 17, 32, -31, 25, 1, 9106]
[1306, 8.54, 8, 3, 1, 0, 1, 2, 37535]
[1307, 1.65, 9, 2, 38, 24, 73, 1, 31155]
[1316, 1.27, 11, 11, 38, 6, 54, 1, 473]
[1320, 6.0, 1, 11, 11, -9, 11, 2, 54432]
[1321, 5.95, 5, 10, 30, -19, 35, 2, 1496]
[1322, 8.6, 4, 11, 30, -11, 35, 1, 715]
[1328, 0.63, 7, 14, 36, -5, 46, 1, 33]
[1333, 0.72, 4, 16, 34, -32, 27, 1, 364]
[1348, 1.42, 6, 12, 34, -21, 34, 2, 106]
[1350, 0.05, 4, 15, 38, -36, 44, 1, 7702]
[1385, 16.75, 6, 10, 38, -6, 48, 1, 4097]
[1386, 24.7, 12, 7, 38, 4, 50, 2, 1038]
[1387, 4.76, 13, 12, 38, 0, 44, 2, 1388]
[1388, 4.18, 7, 7, 38, 11, 58, 1, 1387]
[1390, 32.8, 10, 5, 38, 16, 60, 1, 839]
[1391, 6.53, 7, 9, 33, -6, 39, 2, 709]
[1402, 7.43, 4, 13, 26, -24, 16, 1, 3899]
[1403, 56.6, 7, 13, 17, -14, 19, 1, 2407]
[1408, 3.4, 2, 20, 38, -17, 38, 2, 4553]
[1414, 0.275, 10, 4, 6, -9, 3, 1, 2521]
[1416, 22.2, 11, 12, 38, -12, 47, 2, 347]
[1418, 24.43, 7, 5, 19, 6, 33, 2, 12681]
[1420, 51.7, 1, 20, 38, -48, 18, 1, 995]
[1421, 95.1, 6, 11, 38, 0, 51, 2, 244]
[1423, 17.6, 8, 15, 38, -7, 45, 2, 40]
[1426, 7.98, 9, 7, 38, 5, 58, 1, 723]
[1429, 6.05, 8, 2, 38, 42, 79, 1, 4159]
[1434, 4.83, 6, 9, 38, -13, 53, 2, 8817]
[1435, 12.23, 3, 11, 34, -10, 40, 2, 1090]
[1443, 6.4, 8, 6, 10, -4, 39, 2, 7918]
[1444, 48.6, 8, 17, 18, -5, 22, 1, 12709]
[1450, 15.18, 8, 3, 17, 15, 34, 1, 184]
[1455, 5.45, 7, 18, 38, -27, 35, 1, 192]
[1461, 0.5, 12, 2, 15, 23, 35, 1, 9445]
[1462, 1.0, 7, 5, 16, 7, 27, 1, 2510]
[1463, 0.5, 15, 3, 15, 26, 34, 2, 1464]
[1464, 4.5, 13, 1, 15, 24, 37, 1, 1463]
[1465, 22.43, 7, 14, 34, -16, 35, 1, 3329]
[1467, 9.03, 5, 7, 36, 14, 60, 2, 2463]
[1468, 1.14, 4, 9, 38, -5, 55, 1, 565]
[1471, 0.805, 12, 13, 38, -16, 51, 2, 5379]
[1496, 6.88, 3, 15, 30, -29, 28, 1, 1321]
[1508, 0.15, 7, 12, 32, -13, 34, 2, 37962]
[1515, 1.64, 7, 9, 38, -5, 53, 1, 7088]
[1519, 9.18, 3, 10, 33, -22, 31, 2, 2553]
[1521, 4.26, 5, 14, 30, -18, 32, 2, 23158]
[1531, 60.7, 1, 20, 38, -37, 25, 2, 150]
[1532, 13.2, 7, 6, 42, 11, 67, 2, 11000]
[1533, 26.9, 7, 5, 42, 9, 71, 1, 648]
[1536, 14.7, 7, 11, 42, -2, 54, 1, 1084]
[1557, 2.9, 12, 2, 38, 67, 80, 1, 8336]
[1622, 6.63, 10, 9, 38, 5, 55, 2, 85]
[1627, 2.52, 15, 1, 34, 54, 88, 2, 46865]
[1693, 4.6, 5, 14, 10, -5, 10, 1, 85931]
[1701, 0.15, 12, 4, 6, -6, 4, 1, 6023]
[1708, 2.28, 8, 1, 16, 7, 27, 2, 19066]
[1734, 0.325, 7, 14, 31, -19, 31, 2, 52581]
[1750, 4.23, 6, 13, 34, -6, 39, 2, 28887]
[1753, 0.9, 5, 7, 8, -4, 8, 2, 96591]
[1755, 9.88, 4, 10, 10, 5, 15, 2, 7478]
[1771, 3.54, 6, 16, 17, -14, 15, 2, 10233]
[1775, 43.9, 10, 3, 19, 12, 36, 1, 928]
[1777, 4.1, 2, 15, 34, -10, 38, 1, 1154]
[1785, 0.95, 7, 5, 8, -3, 9, 1, 25115]
[1804, 54.6, 10, 4, 17, 15, 32, 2, 1146]
[1806, 2.91, 6, 10, 5, -7, 12, 2, 18122]
[1826, 6.75, 12, 6, 16, 4, 24, 1, 19775]
[1829, 12.9, 8, 20, 19, -10, 21, 1, 12454]
[1837, 3.4, 8, 8, 27, 5, 39, 2, 91868]
[1839, 1.79, 15, 5, 11, -7, 14, 2, 8037]
[1881, 1.93, 4, 6, 34, 7, 49, 2, 47880]
[1894, 4.23, 12, 2, 22, 22, 44, 2, 5091]
[1897, 6.58, 9, 8, 30, -6, 38, 1, 62]
[1918, 3.03, 7, 5, 36, 10, 48, 2, 46887]
[2016, 0.025, 10, 3, 27, 31, 48, 1, 14334]
[2029, 22.25, 10, 9, 10, -2, 16, 2, 29475]
[2035, 11.03, 9, 18, 10, -11, 8, 2, 17776]
[2036, 20.4, 10, 1, 34, 31, 67, 2, 30]
[2038, 3.78, 10, 2, 11, 2, 20, 2, 23184]
[2047, 6.25, 7, 9, 36, -33, 37, 1, 527]
[2049, 4.9, 4, 2, 36, 23, 67, 2, 853]
[2053, 0.925, 5, 13, 34, -8, 37, 1, 510]
[2054, 0.025, 11, 11, 30, 0, 39, 1, 2056]
[2058, 0.1, 8, 4, 30, 16, 51, 1, 30688]
[2063, 36.28, 11, 25, 19, -8, 18, 2, 2402]
[2068, 15.66, 8, 6, 26, 3, 36, 1, 22944]
[2073, 5.59, 5, 12, 26, -7, 28, 2, 18702]
[2074, 1.75, 4, 10, 33, -5, 43, 1, 5504]
[2079, 3.5, 5, 11, 26, -6, 28, 2, 8758]
[2118, 9.25, 13, 16, 34, -9, 37, 1, 4000]
[2125, 8.9, 5, 1, 10, 14, 22, 1, 71210]
